state,county_name,candidate,party,mode,votes,Total Votes
Connecticut,southbury,Richard Blumenthal,Democratic,total,5200,11389
Connecticut,southbury,Richard Blumenthal,Working families,total,472,11389
Connecticut,southbury,Dan Carter,Republican,total,5538,11389
Connecticut,southbury,Richard Lion,Libertarian,total,93,11389
Connecticut,southbury,Jeffery Russell,Green,total,86,11389
Connecticut,waterbury,Richard Blumenthal,Democratic,total,19357,31707
Connecticut,waterbury,Richard Blumenthal,Working families,total,2250,31707
Connecticut,waterbury,Dan Carter,Republican,total,9368,31707
Connecticut,waterbury,Richard Lion,Libertarian,total,374,31707
Connecticut,waterbury,Jeffery Russell,Green,total,358,31707
Connecticut,wolcott,Richard Blumenthal,Democratic,total,3230,8826
Connecticut,wolcott,Richard Blumenthal,Working families,total,689,8826
Connecticut,wolcott,Dan Carter,Republican,total,4769,8826
Connecticut,wolcott,Richard Lion,Libertarian,total,70,8826
Connecticut,wolcott,Jeffery Russell,Green,total,68,8826
Connecticut,hamden,Richard Blumenthal,Democratic,total,19161,27001
Connecticut,hamden,Richard Blumenthal,Working families,total,1326,27001
Connecticut,hamden,Dan Carter,Republican,total,5987,27001
Connecticut,hamden,Richard Lion,Libertarian,total,280,27001
Connecticut,hamden,Jeffery Russell,Green,total,247,27001
Connecticut,east haven,Richard Blumenthal,Democratic,total,6560,12022
Connecticut,east haven,Richard Blumenthal,Working families,total,1006,12022
Connecticut,east haven,Dan Carter,Republican,total,4226,12022
Connecticut,east haven,Richard Lion,Libertarian,total,110,12022
Connecticut,east haven,Jeffery Russell,Green,total,120,12022
Connecticut,north haven,Richard Blumenthal,Democratic,total,6954,13264
Connecticut,north haven,Richard Blumenthal,Working families,total,1050,13264
Connecticut,north haven,Dan Carter,Republican,total,5049,13264
Connecticut,north haven,Richard Lion,Libertarian,total,112,13264
Connecticut,north haven,Jeffery Russell,Green,total,99,13264
Connecticut,wallingford,Richard Blumenthal,Democratic,total,12059,22155
Connecticut,wallingford,Richard Blumenthal,Working families,total,1626,22155
Connecticut,wallingford,Dan Carter,Republican,total,7993,22155
Connecticut,wallingford,Richard Lion,Libertarian,total,245,22155
Connecticut,wallingford,Andrew Rule,Other,total,1,22155
Connecticut,wallingford,Jeffery Russell,Green,total,231,22155
Connecticut,ansonia,Richard Blumenthal,Democratic,total,6157,9302
Connecticut,ansonia,Richard Blumenthal,Working families,total,580,9302
Connecticut,ansonia,Dan Carter,Republican,total,2414,9302
Connecticut,ansonia,Richard Lion,Libertarian,total,74,9302
Connecticut,ansonia,Jeffery Russell,Green,total,76,9302
Connecticut,ansonia,John M. Traceski,Other,total,1,9302
Connecticut,beacon falls,Richard Blumenthal,Democratic,total,1460,3245
Connecticut,beacon falls,Richard Blumenthal,Working families,total,223,3245
Connecticut,beacon falls,Dan Carter,Republican,total,1483,3245
Connecticut,beacon falls,Richard Lion,Libertarian,total,58,3245
Connecticut,beacon falls,Jeffery Russell,Green,total,21,3245
Connecticut,bethany,Richard Blumenthal,Democratic,total,1665,3353
Connecticut,bethany,Richard Blumenthal,Working families,total,192,3353
Connecticut,bethany,Dan Carter,Republican,total,1433,3353
Connecticut,bethany,Richard Lion,Libertarian,total,33,3353
Connecticut,bethany,Jeffery Russell,Green,total,30,3353
Connecticut,branford,Richard Blumenthal,Democratic,total,9385,15350
Connecticut,branford,Richard Blumenthal,Working families,total,811,15350
Connecticut,branford,Dan Carter,Republican,total,4884,15350
Connecticut,branford,Richard Lion,Libertarian,total,157,15350
Connecticut,branford,Jeffery Russell,Green,total,113,15350
Connecticut,derby,Richard Blumenthal,Democratic,total,2749,4953
Connecticut,derby,Richard Blumenthal,Working families,total,365,4953
Connecticut,derby,Dan Carter,Republican,total,1755,4953
Connecticut,derby,Richard Lion,Libertarian,total,47,4953
Connecticut,derby,Jeffery Russell,Green,total,37,4953
Connecticut,guilford,Richard Blumenthal,Democratic,total,8110,13116
Connecticut,guilford,Richard Blumenthal,Working families,total,610,13116
Connecticut,guilford,Dan Carter,Republican,total,4168,13116
Connecticut,guilford,Richard Lion,Libertarian,total,123,13116
Connecticut,guilford,Andrew Rule,Other,total,1,13116
Connecticut,guilford,Jeffery Russell,Green,total,104,13116
Connecticut,milford,Richard Blumenthal,Democratic,total,15407,27535
Connecticut,milford,Richard Blumenthal,Working families,total,1824,27535
Connecticut,milford,Dan Carter,Republican,total,9766,27535
Connecticut,milford,Richard Lion,Libertarian,total,296,27535
Connecticut,milford,Jeffery Russell,Green,total,242,27535
Connecticut,naugatuck,Richard Blumenthal,Democratic,total,5901,12722
Connecticut,naugatuck,Richard Blumenthal,Working families,total,1095,12722
Connecticut,naugatuck,Dan Carter,Republican,total,5367,12722
Connecticut,naugatuck,Richard Lion,Libertarian,total,175,12722
Connecticut,naugatuck,Jeffery Russell,Green,total,184,12722
Connecticut,new haven,Richard Blumenthal,Democratic,total,31702,37575
Connecticut,new haven,Richard Blumenthal,Working families,total,1544,37575
Connecticut,new haven,Dan Carter,Republican,total,3492,37575
Connecticut,new haven,Richard Lion,Libertarian,total,310,37575
Connecticut,new haven,Jeffery Russell,Green,total,527,37575
Connecticut,north branford,Richard Blumenthal,Democratic,total,3570,7385
Connecticut,north branford,Richard Blumenthal,Working families,total,612,7385
Connecticut,north branford,Dan Carter,Republican,total,3074,7385
Connecticut,north branford,Richard Lion,Libertarian,total,76,7385
Connecticut,north branford,Jeffery Russell,Green,total,53,7385
Connecticut,oxford,Richard Blumenthal,Democratic,total,2828,7176
Connecticut,oxford,Richard Blumenthal,Working families,total,504,7176
Connecticut,oxford,Dan Carter,Republican,total,3735,7176
Connecticut,oxford,Richard Lion,Libertarian,total,56,7176
Connecticut,oxford,Jeffery Russell,Green,total,53,7176
Connecticut,prospect,Richard Blumenthal,Democratic,total,2035,5429
Connecticut,prospect,Richard Blumenthal,Working families,total,371,5429
Connecticut,prospect,Dan Carter,Republican,total,2927,5429
Connecticut,prospect,Richard Lion,Libertarian,total,54,5429
Connecticut,prospect,Jeffery Russell,Green,total,42,5429
Connecticut,seymour,Richard Blumenthal,Democratic,total,3799,7981
Connecticut,seymour,Richard Blumenthal,Working families,total,622,7981
Connecticut,seymour,Dan Carter,Republican,total,3396,7981
Connecticut,seymour,Richard Lion,Libertarian,total,84,7981
Connecticut,seymour,Jeffery Russell,Green,total,80,7981
Connecticut,west haven,Richard Blumenthal,Democratic,total,13257,20021
Connecticut,west haven,Richard Blumenthal,Working families,total,1373,20021
Connecticut,west haven,Dan Carter,Republican,total,4950,20021
Connecticut,west haven,Richard Lion,Libertarian,total,232,20021
Connecticut,west haven,Jeffery Russell,Green,total,209,20021
Connecticut,woodbridge,Richard Blumenthal,Democratic,total,3379,5290
Connecticut,woodbridge,Richard Blumenthal,Working families,total,228,5290
Connecticut,woodbridge,Dan Carter,Republican,total,1590,5290
Connecticut,woodbridge,Richard Lion,Libertarian,total,40,5290
Connecticut,woodbridge,Jeffery Russell,Green,total,53,5290
Connecticut,franklin,Richard Blumenthal,Democratic,total,548,1074
Connecticut,franklin,Richard Blumenthal,Working families,total,72,1074
Connecticut,franklin,Dan Carter,Republican,total,420,1074
Connecticut,franklin,Richard Lion,Libertarian,total,21,1074
Connecticut,franklin,Jeffery Russell,Green,total,13,1074
Connecticut,colchester,Richard Blumenthal,Democratic,total,4291,8367
Connecticut,colchester,Richard Blumenthal,Working families,total,522,8367
Connecticut,colchester,Dan Carter,Republican,total,3316,8367
Connecticut,colchester,Richard Lion,Libertarian,total,141,8367
Connecticut,colchester,Jeffery Russell,Green,total,97,8367
Connecticut,lyme,Richard Blumenthal,Democratic,total,1062,1712
Connecticut,lyme,Richard Blumenthal,Working families,total,75,1712
Connecticut,lyme,Dan Carter,Republican,total,548,1712
Connecticut,lyme,Richard Lion,Libertarian,total,10,1712
Connecticut,lyme,Jeffery Russell,Green,total,17,1712
Connecticut,bozrah,Richard Blumenthal,Democratic,total,649,1349
Connecticut,bozrah,Richard Blumenthal,Working families,total,119,1349
Connecticut,bozrah,Dan Carter,Republican,total,529,1349
Connecticut,bozrah,Richard Lion,Libertarian,total,27,1349
Connecticut,bozrah,Jeffery Russell,Green,total,25,1349
Connecticut,east lyme,Richard Blumenthal,Democratic,total,5971,10023
Connecticut,east lyme,Richard Blumenthal,Working families,total,558,10023
Connecticut,east lyme,Dan Carter,Republican,total,3292,10023
Connecticut,east lyme,Richard Lion,Libertarian,total,106,10023
Connecticut,east lyme,Jeffery Russell,Green,total,96,10023
Connecticut,griswold,Richard Blumenthal,Democratic,total,2490,5070
Connecticut,griswold,Richard Blumenthal,Working families,total,466,5070
Connecticut,griswold,Dan Carter,Republican,total,1960,5070
Connecticut,griswold,Richard Lion,Libertarian,total,89,5070
Connecticut,griswold,Jeffery Russell,Green,total,65,5070
Connecticut,groton,Richard Blumenthal,Democratic,total,8829,14786
Connecticut,groton,Richard Blumenthal,Working families,total,934,14786
Connecticut,groton,Dan Carter,Republican,total,4595,14786
Connecticut,groton,Richard Lion,Libertarian,total,256,14786
Connecticut,groton,Jeffery Russell,Green,total,172,14786
Connecticut,lebanon,Richard Blumenthal,Democratic,total,1907,3884
Connecticut,lebanon,Richard Blumenthal,Working families,total,250,3884
Connecticut,lebanon,Dan Carter,Republican,total,1610,3884
Connecticut,lebanon,Richard Lion,Libertarian,total,75,3884
Connecticut,lebanon,Jeffery Russell,Green,total,42,3884
Connecticut,ledyard,Richard Blumenthal,Democratic,total,3655,7106
Connecticut,ledyard,Richard Blumenthal,Working families,total,470,7106
Connecticut,ledyard,Dan Carter,Republican,total,2766,7106
Connecticut,ledyard,Richard Lion,Libertarian,total,129,7106
Connecticut,ledyard,Jeffery Russell,Green,total,86,7106
Connecticut,lisbon,Richard Blumenthal,Democratic,total,1135,2137
Connecticut,lisbon,Richard Blumenthal,Working families,total,185,2137
Connecticut,lisbon,Dan Carter,Republican,total,763,2137
Connecticut,lisbon,Richard Lion,Libertarian,total,29,2137
Connecticut,lisbon,Jeffery Russell,Green,total,25,2137
Connecticut,montville,Richard Blumenthal,Democratic,total,3933,7752
Connecticut,montville,Richard Blumenthal,Working families,total,665,7752
Connecticut,montville,Dan Carter,Republican,total,2923,7752
Connecticut,montville,Richard Lion,Libertarian,total,111,7752
Connecticut,montville,Jeffery Russell,Green,total,120,7752
Connecticut,new london,Richard Blumenthal,Democratic,total,5917,8138
Connecticut,new london,Richard Blumenthal,Working families,total,542,8138
Connecticut,new london,Dan Carter,Republican,total,1314,8138
Connecticut,new london,Richard Lion,Libertarian,total,146,8138
Connecticut,new london,Jeffery Russell,Green,total,219,8138
Connecticut,north stonington,Richard Blumenthal,Democratic,total,1496,2929
Connecticut,north stonington,Richard Blumenthal,Working families,total,201,2929
Connecticut,north stonington,Dan Carter,Republican,total,1155,2929
Connecticut,north stonington,Richard Lion,Libertarian,total,44,2929
Connecticut,north stonington,Jeffery Russell,Green,total,33,2929
Connecticut,norwich,Richard Blumenthal,Democratic,total,6949,11927
Connecticut,norwich,Richard Blumenthal,Working families,total,1018,11927
Connecticut,norwich,Dan Carter,Republican,total,3535,11927
Connecticut,norwich,Richard Lion,Libertarian,total,237,11927
Connecticut,norwich,Jeffery Russell,Green,total,188,11927
Connecticut,old lyme,Richard Blumenthal,Democratic,total,2719,4665
Connecticut,old lyme,Richard Blumenthal,Working families,total,223,4665
Connecticut,old lyme,Dan Carter,Republican,total,1667,4665
Connecticut,old lyme,Richard Lion,Libertarian,total,27,4665
Connecticut,old lyme,Jeffery Russell,Green,total,29,4665
Connecticut,preston,Richard Blumenthal,Democratic,total,1193,2425
Connecticut,preston,Richard Blumenthal,Working families,total,186,2425
Connecticut,preston,Dan Carter,Republican,total,974,2425
Connecticut,preston,Richard Lion,Libertarian,total,36,2425
Connecticut,preston,Jeffery Russell,Green,total,36,2425
Connecticut,salem,Richard Blumenthal,Democratic,total,1153,2302
Connecticut,salem,Richard Blumenthal,Working families,total,136,2302
Connecticut,salem,Dan Carter,Republican,total,964,2302
Connecticut,salem,Richard Lion,Libertarian,total,27,2302
Connecticut,salem,Jeffery Russell,Green,total,22,2302
Connecticut,sprague,Richard Blumenthal,Democratic,total,719,1475
Connecticut,sprague,Richard Blumenthal,Working families,total,119,1475
Connecticut,sprague,Dan Carter,Republican,total,582,1475
Connecticut,sprague,Richard Lion,Libertarian,total,33,1475
Connecticut,sprague,Jeffery Russell,Green,total,22,1475
Connecticut,stonington,Richard Blumenthal,Democratic,total,6125,9968
Connecticut,stonington,Richard Blumenthal,Working families,total,511,9968
Connecticut,stonington,Dan Carter,Republican,total,3113,9968
Connecticut,stonington,Richard Lion,Libertarian,total,104,9968
Connecticut,stonington,Jeffery Russell,Green,total,115,9968
Connecticut,voluntown,Richard Blumenthal,Democratic,total,547,1338
Connecticut,voluntown,Richard Blumenthal,Working families,total,105,1338
Connecticut,voluntown,Dan Carter,Republican,total,629,1338
Connecticut,voluntown,Richard Lion,Libertarian,total,36,1338
Connecticut,voluntown,Jeffery Russell,Green,total,21,1338
Connecticut,waterford,Richard Blumenthal,Democratic,total,5902,10413
Connecticut,waterford,Richard Blumenthal,Working families,total,641,10413
Connecticut,waterford,Dan Carter,Republican,total,3583,10413
Connecticut,waterford,Richard Lion,Libertarian,total,123,10413
Connecticut,waterford,Jeffery Russell,Green,total,164,10413
Connecticut,columbia,Richard Blumenthal,Democratic,total,1703,3250
Connecticut,columbia,Richard Blumenthal,Working families,total,198,3250
Connecticut,columbia,Dan Carter,Republican,total,1269,3250
Connecticut,columbia,Richard Lion,Libertarian,total,40,3250
Connecticut,columbia,Jeffery Russell,Green,total,40,3250
Connecticut,coventry,Richard Blumenthal,Democratic,total,3389,6698
Connecticut,coventry,Richard Blumenthal,Working families,total,467,6698
Connecticut,coventry,Dan Carter,Republican,total,2641,6698
Connecticut,coventry,Richard Lion,Libertarian,total,103,6698
Connecticut,coventry,Jeffery Russell,Green,total,98,6698
Connecticut,tolland,Richard Blumenthal,Democratic,total,4419,8373
Connecticut,tolland,Richard Blumenthal,Working families,total,422,8373
Connecticut,tolland,Dan Carter,Republican,total,3353,8373
Connecticut,tolland,Richard Lion,Libertarian,total,102,8373
Connecticut,tolland,Jeffery Russell,Green,total,77,8373
Connecticut,vernon,Richard Blumenthal,Democratic,total,7754,13501
Connecticut,vernon,Richard Blumenthal,Working families,total,864,13501
Connecticut,vernon,Dan Carter,Republican,total,4526,13501
Connecticut,vernon,Richard Lion,Libertarian,total,192,13501
Connecticut,vernon,Jeffery Russell,Green,total,165,13501
