state,county,candidate,party,candidatevotes,totalvotes
New York,nassau,Hillary Clinton,Democratic,326088,636967
New York,nassau,Donald Trump,Republican,288313,636967
New York,nassau,Other,Other,22566,636967
New York,new york,Hillary Clinton,Democratic,579013,668939
New York,new york,Donald Trump,Republican,64929,668939
New York,new york,Other,Other,24997,668939
New York,niagara,Hillary Clinton,Democratic,35559,92402
New York,niagara,Donald Trump,Republican,51961,92402
New York,niagara,Other,Other,4882,92402
New York,oneida,Hillary Clinton,Democratic,33743,91009
New York,oneida,Donald Trump,Republican,51437,91009
New York,oneida,Other,Other,5829,91009
New York,onondaga,Hillary Clinton,Democratic,112337,208440
New York,onondaga,Donald Trump,Republican,83649,208440
New York,onondaga,Other,Other,12454,208440
New York,ontario,Hillary Clinton,Democratic,22233,52258
New York,ontario,Donald Trump,Republican,26029,52258
New York,ontario,Other,Other,3996,52258
New York,orange,Hillary Clinton,Democratic,68278,152021
New York,orange,Donald Trump,Republican,76645,152021
New York,orange,Other,Other,7098,152021
New York,orleans,Hillary Clinton,Democratic,4470,16380
New York,orleans,Donald Trump,Republican,10936,16380
New York,orleans,Other,Other,974,16380
New York,oswego,Hillary Clinton,Democratic,17095,48180
New York,oswego,Donald Trump,Republican,27688,48180
New York,oswego,Other,Other,3397,48180
New York,otsego,Hillary Clinton,Democratic,10451,25668
New York,otsego,Donald Trump,Republican,13308,25668
New York,otsego,Other,Other,1909,25668
New York,putnam,Hillary Clinton,Democratic,19366,48563
New York,putnam,Donald Trump,Republican,27024,48563
New York,putnam,Other,Other,2173,48563
New York,queens,Hillary Clinton,Democratic,517220,686393
New York,queens,Donald Trump,Republican,149341,686393
New York,queens,Other,Other,19832,686393
New York,rensselaer,Hillary Clinton,Democratic,32717,71562
New York,rensselaer,Donald Trump,Republican,33726,71562
New York,rensselaer,Other,Other,5119,71562
New York,richmond,Hillary Clinton,Democratic,74143,180960
New York,richmond,Donald Trump,Republican,101437,180960
New York,richmond,Other,Other,5380,180960
New York,rockland,Hillary Clinton,Democratic,69342,135087
New York,rockland,Donald Trump,Republican,60911,135087
New York,rockland,Other,Other,4834,135087
New York,st. lawrence,Hillary Clinton,Democratic,16488,39158
New York,st. lawrence,Donald Trump,Republican,19942,39158
New York,st. lawrence,Other,Other,2728,39158
New York,saratoga,Hillary Clinton,Democratic,50913,114094
New York,saratoga,Donald Trump,Republican,54575,114094
New York,saratoga,Other,Other,8606,114094
New York,schenectady,Hillary Clinton,Democratic,33747,67280
New York,schenectady,Donald Trump,Republican,28953,67280
New York,schenectady,Other,Other,4580,67280
New York,schoharie,Hillary Clinton,Democratic,4240,14050
New York,schoharie,Donald Trump,Republican,8831,14050
New York,schoharie,Other,Other,979,14050
New York,schuyler,Hillary Clinton,Democratic,3091,8772
New York,schuyler,Donald Trump,Republican,5050,8772
New York,schuyler,Other,Other,631,8772
New York,seneca,Hillary Clinton,Democratic,5697,13980
New York,seneca,Donald Trump,Republican,7236,13980
New York,seneca,Other,Other,1047,13980
New York,steuben,Hillary Clinton,Democratic,12526,42002
New York,steuben,Donald Trump,Republican,26831,42002
New York,steuben,Other,Other,2645,42002
New York,suffolk,Hillary Clinton,Democratic,303951,681254
New York,suffolk,Donald Trump,Republican,350570,681254
New York,suffolk,Other,Other,26733,681254
New York,sullivan,Hillary Clinton,Democratic,12568,29955
New York,sullivan,Donald Trump,Republican,15931,29955
New York,sullivan,Other,Other,1456,29955
New York,tioga,Hillary Clinton,Democratic,7526,22299
New York,tioga,Donald Trump,Republican,13260,22299
New York,tioga,Other,Other,1513,22299
New York,tompkins,Hillary Clinton,Democratic,28890,42678
New York,tompkins,Donald Trump,Republican,10371,42678
New York,tompkins,Other,Other,3417,42678
New York,ulster,Hillary Clinton,Democratic,42101,81355
New York,ulster,Donald Trump,Republican,34006,81355
New York,ulster,Other,Other,5248,81355
New York,warren,Hillary Clinton,Democratic,13091,31408
New York,warren,Donald Trump,Republican,15751,31408
New York,warren,Other,Other,2566,31408
New York,washington,Hillary Clinton,Democratic,9098,24528
New York,washington,Donald Trump,Republican,13610,24528
New York,washington,Other,Other,1820,24528
New York,wayne,Hillary Clinton,Democratic,13473,39687
New York,wayne,Donald Trump,Republican,23380,39687
New York,wayne,Other,Other,2834,39687
New York,westchester,Hillary Clinton,Democratic,272926,420655
New York,westchester,Donald Trump,Republican,131238,420655
New York,westchester,Other,Other,16491,420655
New York,wyoming,Hillary Clinton,Democratic,3904,17298
New York,wyoming,Donald Trump,Republican,12442,17298
New York,wyoming,Other,Other,952,17298
New York,yates,Hillary Clinton,Democratic,3659,10066
New York,yates,Donald Trump,Republican,5660,10066
New York,yates,Other,Other,747,10066
North Carolina,alamance,Hillary Clinton,Democratic,29833,71157
North Carolina,alamance,Donald Trump,Republican,38815,71157
North Carolina,alamance,Other,Other,2509,71157
North Carolina,alexander,Hillary Clinton,Democratic,3767,18271
North Carolina,alexander,Donald Trump,Republican,13893,18271
North Carolina,alexander,Other,Other,611,18271
North Carolina,alleghany,Hillary Clinton,Democratic,1306,5315
North Carolina,alleghany,Donald Trump,Republican,3814,5315
North Carolina,alleghany,Other,Other,195,5315
North Carolina,anson,Hillary Clinton,Democratic,5859,10545
North Carolina,anson,Donald Trump,Republican,4506,10545
North Carolina,anson,Other,Other,180,10545
North Carolina,ashe,Hillary Clinton,Democratic,3500,13424
North Carolina,ashe,Donald Trump,Republican,9412,13424
North Carolina,ashe,Other,Other,512,13424
North Carolina,avery,Hillary Clinton,Democratic,1689,8249
North Carolina,avery,Donald Trump,Republican,6298,8249
North Carolina,avery,Other,Other,262,8249
North Carolina,beaufort,Hillary Clinton,Democratic,8764,23938
North Carolina,beaufort,Donald Trump,Republican,14543,23938
North Carolina,beaufort,Other,Other,631,23938
North Carolina,bertie,Hillary Clinton,Democratic,5778,9347
North Carolina,bertie,Donald Trump,Republican,3456,9347
North Carolina,bertie,Other,Other,113,9347
North Carolina,bladen,Hillary Clinton,Democratic,7058,15897
North Carolina,bladen,Donald Trump,Republican,8550,15897
North Carolina,bladen,Other,Other,289,15897
North Carolina,brunswick,Hillary Clinton,Democratic,23282,68351
North Carolina,brunswick,Donald Trump,Republican,42720,68351
North Carolina,brunswick,Other,Other,2349,68351
North Carolina,buncombe,Hillary Clinton,Democratic,75452,138947
North Carolina,buncombe,Donald Trump,Republican,55716,138947
North Carolina,buncombe,Other,Other,7779,138947
North Carolina,burke,Hillary Clinton,Democratic,11251,38920
North Carolina,burke,Donald Trump,Republican,26238,38920
North Carolina,burke,Other,Other,1431,38920
North Carolina,cabarrus,Hillary Clinton,Democratic,35521,93289
North Carolina,cabarrus,Donald Trump,Republican,53819,93289
North Carolina,cabarrus,Other,Other,3949,93289
North Carolina,caldwell,Hillary Clinton,Democratic,8425,36320
North Carolina,caldwell,Donald Trump,Republican,26621,36320
North Carolina,caldwell,Other,Other,1274,36320
North Carolina,camden,Hillary Clinton,Democratic,1274,5006
North Carolina,camden,Donald Trump,Republican,3546,5006
North Carolina,camden,Other,Other,186,5006
North Carolina,carteret,Hillary Clinton,Democratic,9939,37781
North Carolina,carteret,Donald Trump,Republican,26569,37781
North Carolina,carteret,Other,Other,1273,37781
North Carolina,caswell,Hillary Clinton,Democratic,4792,11070
North Carolina,caswell,Donald Trump,Republican,6026,11070
North Carolina,caswell,Other,Other,252,11070
North Carolina,catawba,Hillary Clinton,Democratic,21216,72351
North Carolina,catawba,Donald Trump,Republican,48324,72351
North Carolina,catawba,Other,Other,2811,72351
North Carolina,chatham,Hillary Clinton,Democratic,21065,39849
North Carolina,chatham,Donald Trump,Republican,17105,39849
North Carolina,chatham,Other,Other,1679,39849
North Carolina,cherokee,Hillary Clinton,Democratic,2860,14181
North Carolina,cherokee,Donald Trump,Republican,10844,14181
North Carolina,cherokee,Other,Other,477,14181
North Carolina,chowan,Hillary Clinton,Democratic,2992,7228
North Carolina,chowan,Donald Trump,Republican,4014,7228
North Carolina,chowan,Other,Other,222,7228
North Carolina,clay,Hillary Clinton,Democratic,1367,6010
North Carolina,clay,Donald Trump,Republican,4437,6010
North Carolina,clay,Other,Other,206,6010
North Carolina,cleveland,Hillary Clinton,Democratic,14964,44673
North Carolina,cleveland,Donald Trump,Republican,28479,44673
North Carolina,cleveland,Other,Other,1230,44673
North Carolina,columbus,Hillary Clinton,Democratic,9063,23732
North Carolina,columbus,Donald Trump,Republican,14272,23732
North Carolina,columbus,Other,Other,397,23732
North Carolina,craven,Hillary Clinton,Democratic,17630,47001
North Carolina,craven,Donald Trump,Republican,27731,47001
North Carolina,craven,Other,Other,1640,47001
North Carolina,cumberland,Hillary Clinton,Democratic,71605,127506
North Carolina,cumberland,Donald Trump,Republican,51265,127506
North Carolina,cumberland,Other,Other,4636,127506
North Carolina,currituck,Hillary Clinton,Democratic,2913,12669
North Carolina,currituck,Donald Trump,Republican,9163,12669
North Carolina,currituck,Other,Other,593,12669
North Carolina,dare,Hillary Clinton,Democratic,7222,19609
North Carolina,dare,Donald Trump,Republican,11460,19609
North Carolina,dare,Other,Other,927,19609
North Carolina,davidson,Hillary Clinton,Democratic,18109,74856
North Carolina,davidson,Donald Trump,Republican,54317,74856
North Carolina,davidson,Other,Other,2430,74856
North Carolina,davie,Hillary Clinton,Democratic,5270,21756
North Carolina,davie,Donald Trump,Republican,15602,21756
North Carolina,davie,Other,Other,884,21756
North Carolina,duplin,Hillary Clinton,Democratic,8283,20856
North Carolina,duplin,Donald Trump,Republican,12217,20856
North Carolina,duplin,Other,Other,356,20856
North Carolina,durham,Hillary Clinton,Democratic,121250,156134
North Carolina,durham,Donald Trump,Republican,28350,156134
North Carolina,durham,Other,Other,6534,156134
North Carolina,edgecombe,Hillary Clinton,Democratic,16224,24886
North Carolina,edgecombe,Donald Trump,Republican,8261,24886
North Carolina,edgecombe,Other,Other,401,24886
North Carolina,forsyth,Hillary Clinton,Democratic,94464,178312
North Carolina,forsyth,Donald Trump,Republican,75975,178312
North Carolina,forsyth,Other,Other,7873,178312
North Carolina,franklin,Hillary Clinton,Democratic,12874,30368
North Carolina,franklin,Donald Trump,Republican,16368,30368
North Carolina,franklin,Other,Other,1126,30368
North Carolina,gaston,Hillary Clinton,Democratic,31177,96431
North Carolina,gaston,Donald Trump,Republican,61798,96431
North Carolina,gaston,Other,Other,3456,96431
North Carolina,gates,Hillary Clinton,Democratic,2385,5392
North Carolina,gates,Donald Trump,Republican,2874,5392
North Carolina,gates,Other,Other,133,5392
North Carolina,graham,Hillary Clinton,Democratic,768,4168
North Carolina,graham,Donald Trump,Republican,3283,4168
North Carolina,graham,Other,Other,117,4168
North Carolina,granville,Hillary Clinton,Democratic,12909,27353
North Carolina,granville,Donald Trump,Republican,13591,27353
North Carolina,granville,Other,Other,853,27353
North Carolina,greene,Hillary Clinton,Democratic,3605,8095
North Carolina,greene,Donald Trump,Republican,4374,8095
North Carolina,greene,Other,Other,116,8095
North Carolina,guilford,Hillary Clinton,Democratic,149248,257405
North Carolina,guilford,Donald Trump,Republican,98062,257405
North Carolina,guilford,Other,Other,10095,257405
North Carolina,halifax,Hillary Clinton,Democratic,15748,25167
North Carolina,halifax,Donald Trump,Republican,9031,25167
North Carolina,halifax,Other,Other,388,25167
North Carolina,harnett,Hillary Clinton,Democratic,16737,46065
North Carolina,harnett,Donald Trump,Republican,27614,46065
North Carolina,harnett,Other,Other,1714,46065
North Carolina,haywood,Hillary Clinton,Democratic,10473,30727
North Carolina,haywood,Donald Trump,Republican,18929,30727
North Carolina,haywood,Other,Other,1325,30727
North Carolina,henderson,Hillary Clinton,Democratic,19827,58176
North Carolina,henderson,Donald Trump,Republican,35809,58176
North Carolina,henderson,Other,Other,2540,58176
North Carolina,hertford,Hillary Clinton,Democratic,6910,10186
North Carolina,hertford,Donald Trump,Republican,3099,10186
North Carolina,hertford,Other,Other,177,10186
North Carolina,hoke,Hillary Clinton,Democratic,9726,18230
North Carolina,hoke,Donald Trump,Republican,7760,18230
North Carolina,hoke,Other,Other,744,18230
North Carolina,hyde,Hillary Clinton,Democratic,965,2304
North Carolina,hyde,Donald Trump,Republican,1288,2304
North Carolina,hyde,Other,Other,51,2304
North Carolina,iredell,Hillary Clinton,Democratic,24734,82567
North Carolina,iredell,Donald Trump,Republican,54754,82567
North Carolina,iredell,Other,Other,3079,82567
North Carolina,jackson,Hillary Clinton,Democratic,7713,18713
North Carolina,jackson,Donald Trump,Republican,9870,18713
North Carolina,jackson,Other,Other,1130,18713
North Carolina,johnston,Hillary Clinton,Democratic,28362,85909
North Carolina,johnston,Donald Trump,Republican,54372,85909
North Carolina,johnston,Other,Other,3175,85909
North Carolina,jones,Hillary Clinton,Democratic,2065,5135
North Carolina,jones,Donald Trump,Republican,2974,5135
North Carolina,jones,Other,Other,96,5135
North Carolina,lee,Hillary Clinton,Democratic,10469,25084
North Carolina,lee,Donald Trump,Republican,13712,25084
North Carolina,lee,Other,Other,903,25084
North Carolina,lenoir,Hillary Clinton,Democratic,12634,26807
North Carolina,lenoir,Donald Trump,Republican,13613,26807
North Carolina,lenoir,Other,Other,560,26807
North Carolina,lincoln,Hillary Clinton,Democratic,9897,40023
North Carolina,lincoln,Donald Trump,Republican,28806,40023
North Carolina,lincoln,Other,Other,1320,40023
North Carolina,mcdowell,Hillary Clinton,Democratic,4667,19875
North Carolina,mcdowell,Donald Trump,Republican,14568,19875
North Carolina,mcdowell,Other,Other,640,19875
North Carolina,macon,Hillary Clinton,Democratic,4876,17734
North Carolina,macon,Donald Trump,Republican,12127,17734
North Carolina,macon,Other,Other,731,17734
North Carolina,madison,Hillary Clinton,Democratic,3926,11269
North Carolina,madison,Donald Trump,Republican,6783,11269
North Carolina,madison,Other,Other,560,11269
North Carolina,martin,Hillary Clinton,Democratic,5846,11964
North Carolina,martin,Donald Trump,Republican,5897,11964
North Carolina,martin,Other,Other,221,11964
North Carolina,mecklenburg,Hillary Clinton,Democratic,294562,472857
North Carolina,mecklenburg,Donald Trump,Republican,155518,472857
North Carolina,mecklenburg,Other,Other,22777,472857
North Carolina,mitchell,Hillary Clinton,Democratic,1596,8096
North Carolina,mitchell,Donald Trump,Republican,6282,8096
North Carolina,mitchell,Other,Other,218,8096
North Carolina,montgomery,Hillary Clinton,Democratic,4150,11540
North Carolina,montgomery,Donald Trump,Republican,7130,11540
North Carolina,montgomery,Other,Other,260,11540
North Carolina,moore,Hillary Clinton,Democratic,16329,48692
North Carolina,moore,Donald Trump,Republican,30490,48692
North Carolina,moore,Other,Other,1873,48692
North Carolina,nash,Hillary Clinton,Democratic,23235,47665
North Carolina,nash,Donald Trump,Republican,23319,47665
North Carolina,nash,Other,Other,1111,47665
North Carolina,new hanover,Hillary Clinton,Democratic,50979,111905
North Carolina,new hanover,Donald Trump,Republican,55344,111905
North Carolina,new hanover,Other,Other,5582,111905
North Carolina,northampton,Hillary Clinton,Democratic,6144,9848
North Carolina,northampton,Donald Trump,Republican,3582,9848
North Carolina,northampton,Other,Other,122,9848
North Carolina,onslow,Hillary Clinton,Democratic,17514,57135
North Carolina,onslow,Donald Trump,Republican,37122,57135
North Carolina,onslow,Other,Other,2499,57135
North Carolina,orange,Hillary Clinton,Democratic,59923,82340
North Carolina,orange,Donald Trump,Republican,18557,82340
North Carolina,orange,Other,Other,3860,82340
North Carolina,pamlico,Hillary Clinton,Democratic,2448,6870
North Carolina,pamlico,Donald Trump,Republican,4258,6870
North Carolina,pamlico,Other,Other,164,6870
North Carolina,pasquotank,Hillary Clinton,Democratic,8615,17391
North Carolina,pasquotank,Donald Trump,Republican,8180,17391
North Carolina,pasquotank,Other,Other,596,17391
North Carolina,pender,Hillary Clinton,Democratic,9354,27885
North Carolina,pender,Donald Trump,Republican,17639,27885
North Carolina,pender,Other,Other,892,27885
North Carolina,perquimans,Hillary Clinton,Democratic,2319,6708
North Carolina,perquimans,Donald Trump,Republican,4177,6708
North Carolina,perquimans,Other,Other,212,6708
North Carolina,person,Hillary Clinton,Democratic,7833,19615
North Carolina,person,Donald Trump,Republican,11185,19615
North Carolina,person,Other,Other,597,19615
North Carolina,pitt,Hillary Clinton,Democratic,41824,80527
North Carolina,pitt,Donald Trump,Republican,35691,80527
North Carolina,pitt,Other,Other,3012,80527
North Carolina,polk,Hillary Clinton,Democratic,3735,10934
